Date,Description,Amount,Transaction_Type,Category,Account_Name
2024-07-05,Sushi,23767.0,EXPENSE,Makan & Minum,Gopay
2024-07-05,Bakmi,38332.0,EXPENSE,Makan & Minum,Gopay
2024-07-06,Bubble Tea,30638.0,EXPENSE,Makan & Minum,BCA
2024-07-06,Warung Makan,27615.0,EXPENSE,Makan & Minum,Gopay
2024-07-06,Sushi,65054.0,EXPENSE,Makan & Minum,Dana
2024-07-06,Bakmi,29809.0,EXPENSE,Makan & Minum,Gopay
2024-07-06,Sushi,29682.0,EXPENSE,Makan & Minum,BCA
2024-07-06,Indomaret,65755.0,EXPENSE,Belanja,Gopay
2024-07-06,Warung Makan,24694.0,EXPENSE,Makan & Minum,BCA
2024-07-07,Kantin,14140.0,EXPENSE,Makan & Minum,Gopay
2024-07-07,Warung Nasi,11088.0,EXPENSE,Makan & Minum,BCA
2024-07-07,Gorengan,9132.0,EXPENSE,Makan & Minum,Gopay
2024-07-07,Kopi Kenangan,23762.0,EXPENSE,Makan & Minum,BCA
2024-07-07,KFC,25589.0,EXPENSE,Makan & Minum,Gopay
2024-07-07,Top Up ML,51350.0,EXPENSE,Hiburan,OVO
2024-07-07,ATM,10466.0,EXPENSE,Lain-lain,Gopay
2024-07-08,Cafe,78567.0,EXPENSE,Makan & Minum,Dana
2024-07-08,Sepatu,108547.0,EXPENSE,Belanja,Gopay
2024-07-08,Pertamax,37034.0,EXPENSE,Tagihan,Gopay
2024-07-08,Bubble Tea,47720.0,EXPENSE,Makan & Minum,OVO
2024-07-08,Alfamart,89938.0,EXPENSE,Belanja,BCA
2024-07-08,Kopi Kekinian,68860.0,EXPENSE,Makan & Minum,BCA
2024-07-08,Nasi Padang,34831.0,EXPENSE,Makan & Minum,Gopay
2024-07-08,Warung Makan,41119.0,EXPENSE,Makan & Minum,Dana
2024-07-09,Fotokopi,10847.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-09,Es Teh,13391.0,EXPENSE,Makan & Minum,Gopay
2024-07-09,Mie Instan,6248.0,EXPENSE,Makan & Minum,BCA
2024-07-09,Bensin,36490.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-09,Kopi Kenangan,24121.0,EXPENSE,Makan & Minum,BCA
2024-07-09,Cafe,31423.0,EXPENSE,Makan & Minum,Gopay
2024-07-09,Kopi Kenangan,34248.0,EXPENSE,Makan & Minum,OVO
2024-07-09,GrabFood,59067.0,EXPENSE,Makan & Minum,OVO
2024-07-10,Warung Makan,28457.0,EXPENSE,Makan & Minum,OVO
2024-07-10,Warung Makan,33067.0,EXPENSE,Makan & Minum,Dana
2024-07-10,Netflix,84422.0,EXPENSE,Tagihan,BCA
2024-07-10,Nasi Padang,58464.0,EXPENSE,Makan & Minum,Gopay
2024-07-10,Pulsa,57231.0,EXPENSE,Tagihan,BCA
2024-07-10,Bubble Tea,67097.0,EXPENSE,Makan & Minum,Gopay
2024-07-10,Warung Nasi,14673.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-10,Kantin,13084.0,EXPENSE,Makan & Minum,BCA
2024-07-10,Pulsa,18922.0,EXPENSE,Tagihan,BCA
2024-07-10,Fotokopi,9398.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-10,GoFood,45667.0,EXPENSE,Makan & Minum,BCA
2024-07-11,Starbucks,70685.0,EXPENSE,Makan & Minum,OVO
2024-07-11,Starbucks,44575.0,EXPENSE,Makan & Minum,Dana
2024-07-11,Pizza,30837.0,EXPENSE,Makan & Minum,OVO
2024-07-11,Pertamax,16924.0,EXPENSE,Tagihan,Gopay
2024-07-11,Warteg,11722.0,EXPENSE,Makan & Minum,Gopay
2024-07-11,Starbucks,61478.0,EXPENSE,Makan & Minum,BCA
2024-07-12,Bakmi,31095.0,EXPENSE,Makan & Minum,OVO
2024-07-12,Sushi,70440.0,EXPENSE,Makan & Minum,OVO
2024-07-12,Bensin,20951.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-12,Bowling,63515.0,EXPENSE,Hiburan,BCA
2024-07-12,Ongkos,11999.0,EXPENSE,Lain-lain,Gopay
2024-07-12,Bakmi,79822.0,EXPENSE,Makan & Minum,Dana
2024-07-13,GrabFood,22832.0,EXPENSE,Makan & Minum,Gopay
2024-07-13,ATM,3011.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-13,KFC,33421.0,EXPENSE,Makan & Minum,OVO
2024-07-13,Starbucks,25016.0,EXPENSE,Makan & Minum,BCA
2024-07-13,Starbucks,40568.0,EXPENSE,Makan & Minum,BCA
2024-07-13,Gorengan,11145.0,EXPENSE,Makan & Minum,Gopay
2024-07-13,Nasi Bungkus,5020.0,EXPENSE,Makan & Minum,Gopay
2024-07-13,Es Teh,11500.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-13,Cafe,38031.0,EXPENSE,Makan & Minum,Dana
2024-07-13,GrabFood,18554.0,EXPENSE,Makan & Minum,OVO
2024-07-14,Cafe,78567.0,EXPENSE,Makan & Minum,Gopay
2024-07-14,Bioskop,126816.0,EXPENSE,Hiburan,OVO
2024-07-14,Warung Makan,49831.0,EXPENSE,Makan & Minum,OVO
2024-07-14,Cafe,34424.0,EXPENSE,Makan & Minum,Dana
2024-07-15,Bowling,23563.0,EXPENSE,Hiburan,Dana
2024-07-15,Isi BBM,28776.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-15,Sushi,49346.0,EXPENSE,Makan & Minum,Gopay
2024-07-15,Uang Bulanan,1306856.0,INCOME,Gaji,Gopay
2024-07-15,McDonalds,37712.0,EXPENSE,Makan & Minum,Gopay
2024-07-15,Pizza,15963.0,EXPENSE,Makan & Minum,OVO
2024-07-15,Bensin,47691.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-15,Kopi Kenangan,36274.0,EXPENSE,Makan & Minum,OVO
2024-07-16,Warung Makan,33658.0,EXPENSE,Makan & Minum,BCA
2024-07-16,Isi BBM,25596.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-16,Aksesoris,149888.0,EXPENSE,Belanja,OVO
2024-07-16,Bakmi,32734.0,EXPENSE,Makan & Minum,OVO
2024-07-16,GrabFood,15668.0,EXPENSE,Makan & Minum,BCA
2024-07-16,Indomaret,29459.0,EXPENSE,Belanja,BCA
2024-07-16,Parkir,9112.0,EXPENSE,Lain-lain,Gopay
2024-07-16,Pizza,19512.0,EXPENSE,Makan & Minum,Gopay
2024-07-17,KFC,43222.0,EXPENSE,Makan & Minum,BCA
2024-07-17,Nasi Padang,70590.0,EXPENSE,Makan & Minum,Gopay
2024-07-17,Kopi Kekinian,29090.0,EXPENSE,Makan & Minum,OVO
2024-07-17,Bakmi,28355.0,EXPENSE,Makan & Minum,Dana
2024-07-17,GoFood,65060.0,EXPENSE,Makan & Minum,Dana
2024-07-17,GoFood,58397.0,EXPENSE,Makan & Minum,Dana
2024-07-18,Starbucks,24270.0,EXPENSE,Makan & Minum,Dana
2024-07-18,Pertamax,31308.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-18,Game Online,80783.0,EXPENSE,Hiburan,OVO
2024-07-18,Pizza,57871.0,EXPENSE,Makan & Minum,Gopay
2024-07-18,Warung Nasi,21479.0,EXPENSE,Makan & Minum,Gopay
2024-07-18,Isi BBM,18575.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-18,Sushi,30964.0,EXPENSE,Makan & Minum,BCA
2024-07-18,GoFood,35153.0,EXPENSE,Makan & Minum,BCA
2024-07-18,Es Teh,14351.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-18,GoFood,68504.0,EXPENSE,Makan & Minum,BCA
2024-07-19,Pertamax,40883.0,EXPENSE,Tagihan,Gopay
2024-07-19,Parkir,5423.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-19,Warung Nasi,9385.0,EXPENSE,Makan & Minum,Gopay
2024-07-19,Pizza,22949.0,EXPENSE,Makan & Minum,OVO
2024-07-19,Pizza,34541.0,EXPENSE,Makan & Minum,Gopay
2024-07-19,Starbucks,48258.0,EXPENSE,Makan & Minum,BCA
2024-07-19,Bensin,41701.0,EXPENSE,Tagihan,Gopay
2024-07-19,Starbucks,36017.0,EXPENSE,Makan & Minum,Dana
2024-07-19,Starbucks,33613.0,EXPENSE,Makan & Minum,Dana
2024-07-20,GoFood,18023.0,EXPENSE,Makan & Minum,Gopay
2024-07-20,Nasi Padang,26266.0,EXPENSE,Makan & Minum,OVO
2024-07-20,Cafe,40347.0,EXPENSE,Makan & Minum,BCA
2024-07-20,Kopi Kenangan,20706.0,EXPENSE,Makan & Minum,Gopay
2024-07-20,Kopi Kekinian,37439.0,EXPENSE,Makan & Minum,OVO
2024-07-20,Kopi Kekinian,31164.0,EXPENSE,Makan & Minum,OVO
2024-07-21,Ongkos,10140.0,EXPENSE,Lain-lain,Gopay
2024-07-21,Starbucks,23196.0,EXPENSE,Makan & Minum,OVO
2024-07-21,GrabFood,16579.0,EXPENSE,Makan & Minum,OVO
2024-07-21,Nasi Padang,25336.0,EXPENSE,Makan & Minum,Gopay
2024-07-21,Nasi Padang,23981.0,EXPENSE,Makan & Minum,Gopay
2024-07-21,Skincare,21661.0,EXPENSE,Belanja,OVO
2024-07-21,Bakmi,38090.0,EXPENSE,Makan & Minum,Dana
2024-07-21,Warung Makan,23504.0,EXPENSE,Makan & Minum,Gopay
2024-07-22,Aksesoris,92705.0,EXPENSE,Belanja,Gopay
2024-07-22,Ongkos,7166.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-22,GoFood,39666.0,EXPENSE,Makan & Minum,Gopay
2024-07-22,Bakmi,22933.0,EXPENSE,Makan & Minum,Gopay
2024-07-22,Sushi,22712.0,EXPENSE,Makan & Minum,Dana
2024-07-22,Bensin,39178.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-22,Nasi Bungkus,27749.0,EXPENSE,Makan & Minum,BCA
2024-07-22,Parkir,14614.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-23,Skincare,74306.0,EXPENSE,Belanja,OVO
2024-07-23,ATM,10100.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-23,Kopi Kenangan,26414.0,EXPENSE,Makan & Minum,BCA
2024-07-23,Kopi Kenangan,38335.0,EXPENSE,Makan & Minum,OVO
2024-07-23,Starbucks,21378.0,EXPENSE,Makan & Minum,BCA
2024-07-24,GoFood,26654.0,EXPENSE,Makan & Minum,Gopay
2024-07-24,Game Online,132772.0,EXPENSE,Hiburan,BCA
2024-07-24,Cafe,38086.0,EXPENSE,Makan & Minum,Dana
2024-07-24,GoFood,23338.0,EXPENSE,Makan & Minum,BCA
2024-07-24,Nasi Padang,79846.0,EXPENSE,Makan & Minum,Gopay
2024-07-24,Lazada,147172.0,EXPENSE,Belanja,Gopay
2024-07-24,Pertamax,31452.0,EXPENSE,Tagihan,Gopay
2024-07-25,Kopi Kekinian,18444.0,EXPENSE,Makan & Minum,Gopay
2024-07-25,Kopi Kekinian,28616.0,EXPENSE,Makan & Minum,Gopay
2024-07-25,Konser,149441.0,EXPENSE,Hiburan,OVO
2024-07-25,Sushi,26713.0,EXPENSE,Makan & Minum,Dana
2024-07-25,Cafe,27600.0,EXPENSE,Makan & Minum,BCA
2024-07-25,Warung Nasi,6080.0,EXPENSE,Makan & Minum,Gopay
2024-07-25,Es Teh,10929.0,EXPENSE,Makan & Minum,BCA
2024-07-26,Warteg,10845.0,EXPENSE,Makan & Minum,Gopay
2024-07-26,Print Tugas,6854.0,EXPENSE,Lain-lain,Gopay
2024-07-26,Baju,124809.0,EXPENSE,Belanja,Gopay
2024-07-26,Konser,175066.0,EXPENSE,Hiburan,Gopay
2024-07-26,Warung Nasi,6377.0,EXPENSE,Makan & Minum,BCA
2024-07-26,GoFood,31857.0,EXPENSE,Makan & Minum,Gopay
2024-07-26,Pertamax,38862.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-26,Bubble Tea,22449.0,EXPENSE,Makan & Minum,BCA
2024-07-27,Warung Makan,29819.0,EXPENSE,Makan & Minum,BCA
2024-07-27,Cafe,43016.0,EXPENSE,Makan & Minum,BCA
2024-07-27,Nasi Padang,25305.0,EXPENSE,Makan & Minum,Gopay
2024-07-27,Ongkos,13431.0,EXPENSE,Lain-lain,Gopay
2024-07-27,Starbucks,32349.0,EXPENSE,Makan & Minum,Dana
2024-07-28,Tokopedia,143681.0,EXPENSE,Belanja,Gopay
2024-07-28,GrabFood,37305.0,EXPENSE,Makan & Minum,BCA
2024-07-28,KFC,49415.0,EXPENSE,Makan & Minum,BCA
2024-07-28,Warung Nasi,11783.0,EXPENSE,Makan & Minum,BCA
2024-07-28,Nabung,98356.0,INCOME,Goals,BCA
2024-07-28,Kopi Kekinian,24284.0,EXPENSE,Makan & Minum,OVO
2024-07-28,Gaji Part Time,1292903.0,INCOME,Gaji,BCA
2024-07-29,GoFood,32509.0,EXPENSE,Makan & Minum,Dana
2024-07-29,Cafe,34631.0,EXPENSE,Makan & Minum,Dana
2024-07-29,Bensin,21989.0,EXPENSE,Tagihan,Gopay
2024-07-29,Game Online,145994.0,EXPENSE,Hiburan,Gopay
2024-07-29,GoFood,20173.0,EXPENSE,Makan & Minum,BCA
2024-07-29,Lazada,61783.0,EXPENSE,Belanja,OVO
2024-07-29,Bensin,20123.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-29,Print Tugas,10416.0,EXPENSE,Lain-lain,Gopay
2024-07-29,Skincare,58629.0,EXPENSE,Belanja,OVO
2024-07-29,KFC,36986.0,EXPENSE,Makan & Minum,Gopay
2024-07-29,Bubble Tea,26027.0,EXPENSE,Makan & Minum,Gopay
2024-07-29,ATM,12869.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-29,Bakmi,34165.0,EXPENSE,Makan & Minum,OVO
2024-07-30,Pizza,32032.0,EXPENSE,Makan & Minum,BCA
2024-07-30,McDonalds,29255.0,EXPENSE,Makan & Minum,BCA
2024-07-30,Nongkrong Cafe,22160.0,EXPENSE,Hiburan,Gopay
2024-07-30,Pertamax,21510.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-30,Kopi Kenangan,21293.0,EXPENSE,Makan & Minum,Dana
2024-07-30,Warung Makan,33097.0,EXPENSE,Makan & Minum,BCA
2024-07-30,Nasi Padang,57061.0,EXPENSE,Makan & Minum,OVO
2024-07-30,Nasi Bungkus,11161.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-30,Es Teh,9543.0,EXPENSE,Makan & Minum,BCA
2024-07-31,Bensin,36726.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-31,McDonalds,27181.0,EXPENSE,Makan & Minum,OVO
2024-07-31,Bubble Tea,74977.0,EXPENSE,Makan & Minum,OVO
2024-08-01,Isi BBM,17764.0,EXPENSE,Tagihan,Gopay
2024-08-01,Indomaret,18867.0,EXPENSE,Belanja,BCA
2024-08-01,Nongkrong,51239.0,EXPENSE,Hiburan,Gopay
2024-08-01,Warung Makan,27409.0,EXPENSE,Makan & Minum,Dana
2024-08-01,GoFood,39982.0,EXPENSE,Makan & Minum,OVO
2024-08-01,Isi BBM,30243.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-02,Kiriman Papa,2521134.0,INCOME,Gaji,BCA
2024-08-02,Kost,486895.0,EXPENSE,Tagihan,BCA
2024-08-02,Game,27766.0,EXPENSE,Hiburan,BCA
2024-08-02,ATM,12236.0,EXPENSE,Lain-lain,Gopay
2024-08-02,Warung Makan,19447.0,EXPENSE,Makan & Minum,OVO
2024-08-02,KFC,63323.0,EXPENSE,Makan & Minum,BCA
2024-08-02,Kopi Kekinian,23371.0,EXPENSE,Makan & Minum,OVO
2024-08-02,Sushi,32644.0,EXPENSE,Makan & Minum,BCA
2024-08-02,Beasiswa,1438896.0,INCOME,Gaji,Gopay
2024-08-02,Mie Instan,6741.0,EXPENSE,Makan & Minum,Gopay
2024-08-02,Nasi Padang,37467.0,EXPENSE,Makan & Minum,Dana
2024-08-02,Sepatu,45708.0,EXPENSE,Belanja,Dana
2024-08-02,Sushi,23054.0,EXPENSE,Makan & Minum,Dana
2024-08-02,Kost,1081072.0,EXPENSE,Tagihan,BCA
2024-08-02,Bowling,22950.0,EXPENSE,Hiburan,Dana
2024-08-03,Kost,596565.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-03,Mie Instan,8696.0,EXPENSE,Makan & Minum,Gopay
2024-08-03,Bakmi,24555.0,EXPENSE,Makan & Minum,Dana
2024-08-03,Starbucks,38947.0,EXPENSE,Makan & Minum,Dana
2024-08-03,Kopi Kenangan,21195.0,EXPENSE,Makan & Minum,Gopay
2024-08-03,Ongkos,14263.0,EXPENSE,Lain-lain,Gopay
2024-08-03,Bayar Kost,1194156.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-03,Alfamart,27068.0,EXPENSE,Belanja,BCA
2024-08-04,Warung Makan,23172.0,EXPENSE,Makan & Minum,Dana
2024-08-04,Tokopedia,78258.0,EXPENSE,Belanja,BCA
2024-08-04,Gorengan,10995.0,EXPENSE,Makan & Minum,BCA
2024-08-05,Mie Instan,11295.0,EXPENSE,Makan & Minum,BCA
2024-08-05,Grab Motor,12283.0,EXPENSE,Lain-lain,Gopay
2024-08-05,Shopee,88643.0,EXPENSE,Belanja,OVO
2024-08-05,Print Tugas,14551.0,EXPENSE,Lain-lain,Gopay
2024-08-05,Bakmi,62613.0,EXPENSE,Makan & Minum,Gopay
2024-08-05,GoFood,54800.0,EXPENSE,Makan & Minum,OVO
2024-08-05,Nasi Padang,33766.0,EXPENSE,Makan & Minum,Dana
2024-08-06,Kopi Kekinian,39793.0,EXPENSE,Makan & Minum,OVO
2024-08-06,Nasi Padang,16081.0,EXPENSE,Makan & Minum,Gopay
2024-08-06,Mie Instan,12511.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-06,Sushi,37615.0,EXPENSE,Makan & Minum,OVO
2024-08-06,Bakmi,21626.0,EXPENSE,Makan & Minum,Dana
2024-08-06,Bakmi,24982.0,EXPENSE,Makan & Minum,Gopay
2024-08-07,Warteg,9738.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-07,Nongkrong,113037.0,EXPENSE,Hiburan,Gopay
2024-08-07,Starbucks,25524.0,EXPENSE,Makan & Minum,BCA
2024-08-07,GoFood,21180.0,EXPENSE,Makan & Minum,OVO
2024-08-07,Bakmi,26544.0,EXPENSE,Makan & Minum,OVO
2024-08-08,Game Online,45931.0,EXPENSE,Hiburan,Gopay
2024-08-08,Kopi Kenangan,23764.0,EXPENSE,Makan & Minum,BCA
2024-08-08,Kantin,7344.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-08,Kantin,8771.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-08,Isi BBM,30575.0,EXPENSE,Tagihan,Gopay
2024-08-08,GoFood,34710.0,EXPENSE,Makan & Minum,BCA
2024-08-08,GoFood,24792.0,EXPENSE,Makan & Minum,Gopay
2024-08-08,Bensin,17015.0,EXPENSE,Tagihan,Gopay
2024-08-08,Tokopedia,119109.0,EXPENSE,Belanja,Gopay
2024-08-08,Nasi Padang,45941.0,EXPENSE,Makan & Minum,OVO
2024-08-09,Bakmi,68252.0,EXPENSE,Makan & Minum,BCA
2024-08-09,Warung Makan,22155.0,EXPENSE,Makan & Minum,Dana
2024-08-09,Konser,119464.0,EXPENSE,Hiburan,BCA
2024-08-09,Lazada,113665.0,EXPENSE,Belanja,Gopay
2024-08-09,Starbucks,27640.0,EXPENSE,Makan & Minum,Dana
2024-08-09,Bensin,28070.0,EXPENSE,Tagihan,Gopay
2024-08-09,Nasi Bungkus,9512.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-09,Mie Instan,9975.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-09,Game,10845.0,EXPENSE,Hiburan,Gopay
2024-08-09,Indomaret,12363.0,EXPENSE,Belanja,Gopay
2024-08-09,Bensin,40676.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-10,Netflix,34186.0,EXPENSE,Tagihan,Gopay
2024-08-10,Pulsa,22205.0,EXPENSE,Tagihan,Gopay
2024-08-10,Cafe,36721.0,EXPENSE,Makan & Minum,BCA
2024-08-10,Spotify,26892.0,EXPENSE,Tagihan,Gopay
2024-08-10,Cafe,35130.0,EXPENSE,Makan & Minum,Gopay
2024-08-10,KFC,64344.0,EXPENSE,Makan & Minum,OVO
2024-08-11,ATM,2285.0,EXPENSE,Lain-lain,Gopay
2024-08-11,Kopi Kekinian,33364.0,EXPENSE,Makan & Minum,Gopay
2024-08-11,Sepatu,117611.0,EXPENSE,Belanja,Dana
2024-08-11,Nasi Padang,21757.0,EXPENSE,Makan & Minum,BCA
2024-08-11,Konser,195017.0,EXPENSE,Hiburan,BCA
2024-08-11,KFC,24804.0,EXPENSE,Makan & Minum,Gopay
2024-08-12,Warung Makan,22305.0,EXPENSE,Makan & Minum,OVO
2024-08-12,Kopi Kenangan,33892.0,EXPENSE,Makan & Minum,OVO
2024-08-12,Baju,143496.0,EXPENSE,Belanja,OVO
2024-08-12,Game Online,106165.0,EXPENSE,Hiburan,Gopay
2024-08-12,Pertamax,37088.0,EXPENSE,Tagihan,Gopay
2024-08-12,Aksesoris,73288.0,EXPENSE,Belanja,Gopay
2024-08-12,GrabFood,26878.0,EXPENSE,Makan & Minum,OVO
2024-08-12,GrabFood,68445.0,EXPENSE,Makan & Minum,OVO
2024-08-12,Isi BBM,37605.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-12,Game,12046.0,EXPENSE,Hiburan,Dompet Tunai
2024-08-12,Pertamax,29970.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-12,McDonalds,22504.0,EXPENSE,Makan & Minum,OVO
2024-08-13,Gorengan,7276.0,EXPENSE,Makan & Minum,Gopay
2024-08-13,Nasi Padang,27113.0,EXPENSE,Makan & Minum,BCA
2024-08-13,GoFood,17098.0,EXPENSE,Makan & Minum,BCA
2024-08-13,Bioskop,84706.0,EXPENSE,Hiburan,OVO
2024-08-13,Indomaret,85677.0,EXPENSE,Belanja,Gopay
2024-08-13,Warteg,9720.0,EXPENSE,Makan & Minum,BCA
2024-08-13,Warung Makan,20385.0,EXPENSE,Makan & Minum,Dana
2024-08-13,Sushi,68590.0,EXPENSE,Makan & Minum,Gopay
2024-08-13,GoFood,63587.0,EXPENSE,Makan & Minum,OVO
2024-08-13,Bowling,124685.0,EXPENSE,Hiburan,BCA
2024-08-14,Game Online,78870.0,EXPENSE,Hiburan,BCA
2024-08-14,Starbucks,30218.0,EXPENSE,Makan & Minum,OVO
2024-08-14,Parkir,12134.0,EXPENSE,Lain-lain,Gopay
2024-08-14,Bensin,43433.0,EXPENSE,Tagihan,Gopay
2024-08-14,Pizza,33207.0,EXPENSE,Makan & Minum,BCA
2024-08-14,Warung Makan,65107.0,EXPENSE,Makan & Minum,BCA
2024-08-15,Warung Nasi,13529.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-15,Freelance,1222358.0,INCOME,Gaji,Gopay
2024-08-15,GoFood,22135.0,EXPENSE,Makan & Minum,OVO
2024-08-15,Warung Makan,34714.0,EXPENSE,Makan & Minum,OVO
2024-08-15,ATM,4988.0,EXPENSE,Lain-lain,Dompet Tunai
2024-08-15,Nasi Bungkus,14419.0,EXPENSE,Makan & Minum,BCA
2024-08-15,Bensin,19584.0,EXPENSE,Tagihan,Gopay
2024-08-15,Simpanan,78003.0,INCOME,Goals,BCA
2024-08-15,McDonalds,19623.0,EXPENSE,Makan & Minum,BCA
2024-08-15,Tokopedia,89302.0,EXPENSE,Belanja,BCA
2024-08-16,GrabFood,32806.0,EXPENSE,Makan & Minum,Gopay
2024-08-16,Kantin,14221.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-16,Warung Nasi,8261.0,EXPENSE,Makan & Minum,Gopay
2024-08-16,GoFood,37207.0,EXPENSE,Makan & Minum,Dana
2024-08-16,Game Online,136289.0,EXPENSE,Hiburan,OVO
2024-08-16,Aksesoris,22901.0,EXPENSE,Belanja,BCA
2024-08-16,Grab Motor,7203.0,EXPENSE,Lain-lain,Dompet Tunai
2024-08-17,Cafe,44290.0,EXPENSE,Makan & Minum,Gopay
2024-08-17,Warung Makan,31217.0,EXPENSE,Makan & Minum,OVO
2024-08-17,Nasi Padang,64056.0,EXPENSE,Makan & Minum,Gopay
2024-08-17,Nasi Padang,30998.0,EXPENSE,Makan & Minum,Gopay
2024-08-18,GrabFood,22172.0,EXPENSE,Makan & Minum,OVO
2024-08-18,Indomaret,21872.0,EXPENSE,Belanja,BCA
2024-08-18,Nasi Bungkus,8288.0,EXPENSE,Makan & Minum,Gopay
2024-08-18,ATM,9844.0,EXPENSE,Lain-lain,Gopay
2024-08-19,GoFood,23814.0,EXPENSE,Makan & Minum,BCA
2024-08-19,Warung Makan,15247.0,EXPENSE,Makan & Minum,OVO
2024-08-19,Isi BBM,36341.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-19,Sushi,47631.0,EXPENSE,Makan & Minum,BCA
2024-08-19,Kantin,7838.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-19,Alat Tulis,5276.0,EXPENSE,Belanja,Dompet Tunai
2024-08-20,Kopi Kekinian,28526.0,EXPENSE,Makan & Minum,Gopay
2024-08-20,Nasi Bungkus,10365.0,EXPENSE,Makan & Minum,Gopay
2024-08-20,Cafe,34885.0,EXPENSE,Makan & Minum,Dana
2024-08-20,KFC,16905.0,EXPENSE,Makan & Minum,BCA
2024-08-20,GoFood,36011.0,EXPENSE,Makan & Minum,Gopay
2024-08-20,GoFood,44503.0,EXPENSE,Makan & Minum,Dana
2024-08-21,Pizza,68954.0,EXPENSE,Makan & Minum,Gopay
2024-08-21,KFC,54666.0,EXPENSE,Makan & Minum,BCA
2024-08-21,Karaoke,91564.0,EXPENSE,Hiburan,BCA
2024-08-21,Bakmi,20598.0,EXPENSE,Makan & Minum,Dana
2024-08-21,Kopi Kenangan,23066.0,EXPENSE,Makan & Minum,Dana
2024-08-21,Nasi Bungkus,12097.0,EXPENSE,Makan & Minum,BCA
2024-08-22,Isi BBM,20610.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-22,Warung Makan,25616.0,EXPENSE,Makan & Minum,Dana
2024-08-22,Tokopedia,78239.0,EXPENSE,Belanja,Gopay
2024-08-22,Es Teh,20989.0,EXPENSE,Makan & Minum,BCA
2024-08-22,Kantin,5074.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-22,Pizza,32132.0,EXPENSE,Makan & Minum,BCA
2024-08-22,GrabFood,54895.0,EXPENSE,Makan & Minum,Gopay
2024-08-22,Warung Makan,15717.0,EXPENSE,Makan & Minum,Gopay
2024-08-23,KFC,16086.0,EXPENSE,Makan & Minum,BCA
2024-08-23,Bakmi,31179.0,EXPENSE,Makan & Minum,OVO
2024-08-23,Warung Makan,34851.0,EXPENSE,Makan & Minum,BCA
2024-08-23,Bakmi,54692.0,EXPENSE,Makan & Minum,OVO
2024-08-23,Isi BBM,38155.0,EXPENSE,Tagihan,Gopay
2024-08-23,Alfamart,71007.0,EXPENSE,Belanja,Gopay
2024-08-23,Pizza,30348.0,EXPENSE,Makan & Minum,OVO
2024-08-23,Pizza,28092.0,EXPENSE,Makan & Minum,BCA
2024-08-24,Fotokopi,3401.0,EXPENSE,Lain-lain,Dompet Tunai
2024-08-24,GoFood,18918.0,EXPENSE,Makan & Minum,BCA
2024-08-24,Kopi Kekinian,24848.0,EXPENSE,Makan & Minum,Gopay
2024-08-24,GoFood,25440.0,EXPENSE,Makan & Minum,Gopay
2024-08-24,Starbucks,35346.0,EXPENSE,Makan & Minum,Dana
2024-08-24,Warteg,7974.0,EXPENSE,Makan & Minum,BCA
2024-08-24,Warteg,6796.0,EXPENSE,Makan & Minum,Gopay
